Date,AAPL,AMZN,BRK-B,CMCSA,GOOG,KO,MSFT,ORCL,WFC,XOM,V,MA,JPM,WMT,COST,TGT,CVX,COP,NEE,DUK,SO,UNH,JNJ,CVS,SPY
2016-05-23,21.97247886657715,34.837501525878906,141.47999572753906,22.535747528076172,34.925270080566406,32.14071273803711,44.32875061035156,33.739471435546875,37.10659408569336,58.44489669799805,72.10646057128906,89.60456848144531,48.63685607910156,19.553817749023438,119.83397674560547,50.775291442871094,65.66122436523438,32.25606155395508,22.853151321411133,51.113624572753906,32.06390380859375,110.70926666259766,85.79975891113281,72.15293884277344,174.3443145751953
2016-05-24,22.307435989379883,35.209999084472656,143.7100067138672,22.76544189453125,35.7113151550293,32.43309020996094,45.71097183227539,34.3594856262207,37.487571716308594,58.490562438964844,74.13299560546875,90.92398071289062,49.46458435058594,19.76201820373535,120.30654907226562,51.343360900878906,66.1963882446289,32.15987014770508,23.221168518066406,51.67744827270508,32.310611724853516,112.55133819580078,86.2051773071289,71.64529418945312,176.6041717529297
2016-05-25,22.699344635009766,35.41749954223633,144.0800018310547,22.823780059814453,35.968204498291016,32.44039535522461,46.180580139160156,34.55754852294922,38.47810363769531,58.87541198730469,73.83417510986328,90.89566802978516,50.215675354003906,19.829547882080078,121.96891021728516,51.784366607666016,67.24031829833984,33.22544479370117,23.06814956665039,51.65061950683594,32.37062072753906,113.25586700439453,86.71006774902344,71.77035522460938,177.8020782470703
2016-05-26,22.879364013671875,35.74549865722656,143.0500030517578,22.71075439453125,35.91117858886719,32.6669921875,45.97678756713867,34.402549743652344,38.516197204589844,58.57536697387695,73.77814483642578,90.82969665527344,49.84012985229492,19.93364143371582,126.33151245117188,51.50780487060547,67.06190490722656,33.09964370727539,23.378376007080078,52.32854461669922,32.81733322143555,112.88236236572266,86.36583709716797,71.32891845703125,177.85304260253906
2016-05-27,22.865686416625977,35.61199951171875,143.35000610351562,22.92586898803711,36.33469009399414,32.73278045654297,46.357784271240234,34.505882263183594,38.744781494140625,58.71235656738281,74.39453125,91.58361053466797,50.14670181274414,19.90550422668457,125.79991149902344,51.50032043457031,67.40548706054688,32.80363845825195,23.382278442382812,52.34197998046875,32.77732849121094,113.74818420410156,86.48823547363281,71.32157897949219,178.61769104003906
2016-05-31,22.7540340423584,36.13949966430664,140.5399932861328,23.078996658325195,36.4864501953125,32.60121154785156,46.96030044555664,34.61782455444336,38.64572525024414,58.066593170166016,73.72210693359375,90.37735748291016,50.02407455444336,19.913944244384766,125.53829956054688,51.41062545776367,66.73157501220703,32.404056549072266,23.436914443969727,52.509788513183594,32.96401596069336,113.46810150146484,86.2051773071289,70.96104431152344,178.27783203125
2016-06-01,22.435039520263672,35.97200012207031,141.99000549316406,23.235776901245117,36.408592224121094,32.6743049621582,46.82740783691406,34.66950225830078,38.859066009521484,58.2100944519043,73.9836196899414,90.85794830322266,50.3459587097168,19.835168838500977,128.7027130126953,51.13407516479492,66.81744384765625,32.60385513305664,23.442760467529297,53.04005432128906,33.05068588256836,114.19812774658203,86.27403259277344,71.05668640136719,178.64320373535156
2016-06-02,22.266422271728516,36.4119987487793,142.11000061035156,23.21025276184082,36.222618103027344,32.688934326171875,46.499549865722656,33.29167175292969,38.94287109375,57.7469482421875,74.66532897949219,91.30087280273438,50.43794631958008,19.96177864074707,127.8504867553711,51.06680679321289,66.42101287841797,32.84065628051758,23.376426696777344,52.98634719848633,32.91067123413086,115.47988891601562,87.58214569091797,70.92428588867188,179.18695068359375
2016-06-03,22.311992645263672,36.277000427246094,141.13999938964844,23.173791885375977,35.82289123535156,32.92284393310547,45.888187408447266,33.67057418823242,38.24189758300781,57.642601013183594,74.656005859375,90.4998550415039,49.54122543334961,19.939266204833984,128.01925659179688,51.31344985961914,66.5069351196289,32.69266128540039,23.76470375061035,53.75154113769531,33.45740509033203,116.15900421142578,87.7886962890625,70.8065414428711,178.6516876220703
2016-06-06,22.473773956298828,36.33649826049805,141.82000732421875,23.115461349487305,35.53575134277344,33.164058685302734,46.1894416809082,33.96336364746094,38.4704704284668,58.275325775146484,75.21632385253906,91.07472229003906,50.03173065185547,19.989912033081055,128.46649169921875,51.43305206298828,66.84388732910156,33.684242248535156,23.75494384765625,53.5904541015625,33.4240837097168,117.27104187011719,88.56131744384766,70.85806274414062,179.56076049804688
